epoch,first_slot,last_slot,account_count,active_account_count,tx_count,blockhash_count,unique_account_growth,global_unique_accounts,new_account_ratio,active_to_global_unique_ratio,registry_path
571,246672000,247103999,23759970,23759970,568604709,424062,15271879,2148287707,0.642756661730,0.011059957157,/home/ach/dev/blockzilla-v2/epoch-571/registry.bin
572,247104000,247535999,22526764,22526764,604927574,423027,12315153,2160602860,0.546689839695,0.010426147450,/home/ach/dev/blockzilla-v2/epoch-572/registry.bin
573,247536000,247967999,23270780,23270780,588834257,421585,13230977,2173833837,0.568566115962,0.010704948835,/home/ach/dev/blockzilla-v2/epoch-573/registry.bin
574,247968000,248399999,24285208,24285208,547050159,421972,13371373,2187205210,0.550597425396,0.011103305666,/home/ach/dev/blockzilla-v2/epoch-574/registry.bin
575,248400000,248831999,26372813,26372813,563528800,420996,12636734,2199841944,0.479157608254,0.011988503570,/home/ach/dev/blockzilla-v2/epoch-575/registry.bin
576,248832000,249263999,20477212,20477212,577980847,420992,11824646,2211666590,0.577453903393,0.009258724662,/home/ach/dev/blockzilla-v2/epoch-576/registry.bin
577,249264000,249695999,22796339,22796339,556459509,417747,12012567,2223679157,0.526951586393,0.010251631369,/home/ach/dev/blockzilla-v2/epoch-577/registry.bin
578,249696000,250127999,21525601,21525601,573297883,416437,11880065,2235559222,0.551903986328,0.009628732171,/home/ach/dev/blockzilla-v2/epoch-578/registry.bin
579,250128000,250559999,21731423,21731423,612696551,421673,10091653,2245650875,0.464380680455,0.009677115549,/home/ach/dev/blockzilla-v2/epoch-579/registry.bin
580,250560000,250991999,25914601,25914601,511444388,420175,12373361,2258024236,0.477466776355,0.011476670882,/home/ach/dev/blockzilla-v2/epoch-580/registry.bin
581,250992000,251423999,23520332,23520332,440643915,422569,12502080,2270526316,0.531543517328,0.010358977931,/home/ach/dev/blockzilla-v2/epoch-581/registry.bin
582,251424000,251855999,18779760,18779760,449744761,423212,10645992,2281172308,0.566886477782,0.008232503934,/home/ach/dev/blockzilla-v2/epoch-582/registry.bin
583,251856000,252287999,18846967,18846967,430753007,423950,10483015,2291655323,0.556217613158,0.008224171764,/home/ach/dev/blockzilla-v2/epoch-583/registry.bin
584,252288000,252719999,19934989,19934989,402636620,423861,11707285,2303362608,0.587273210936,0.008654733272,/home/ach/dev/blockzilla-v2/epoch-584/registry.bin
585,252720000,253151999,20247989,20247989,389998627,423839,11893403,2315256011,0.587386875803,0.008745464391,/home/ach/dev/blockzilla-v2/epoch-585/registry.bin
586,253152000,253583999,20155036,20155036,425797370,419036,12649855,2327905866,0.627627507091,0.008658011604,/home/ach/dev/blockzilla-v2/epoch-586/registry.bin
587,253584000,254015999,27686311,27686311,473719032,412588,14644503,2342550369,0.528943816314,0.011818875430,/home/ach/dev/blockzilla-v2/epoch-587/registry.bin
588,254016000,254447999,32422829,32422829,474733044,405349,20532411,2363082780,0.633270187497,0.013720564203,/home/ach/dev/blockzilla-v2/epoch-588/registry.bin
589,254448000,254879999,31133862,31133862,470899541,405582,19232110,2382314890,0.617723236520,0.013068743402,/home/ach/dev/blockzilla-v2/epoch-589/registry.bin
590,254880000,255311999,29441812,29441812,439594408,413589,16529491,2398844381,0.561429133506,0.012273331373,/home/ach/dev/blockzilla-v2/epoch-590/registry.bin
591,255312000,255743999,30149958,30149958,473570228,415775,19358845,2418203226,0.642085305724,0.012467917368,/home/ach/dev/blockzilla-v2/epoch-591/registry.bin
592,255744000,256175999,29783051,29783051,488976265,412021,17369692,2435572918,0.583207274500,0.012228355300,/home/ach/dev/blockzilla-v2/epoch-592/registry.bin
593,256176000,256607999,31305965,31305965,498693901,416769,19008588,2454581506,0.607187416200,0.012754094710,/home/ach/dev/blockzilla-v2/epoch-593/registry.bin
594,256608000,257039999,30884497,30884497,478361982,414517,19995740,2474577246,0.647436155428,0.012480716474,/home/ach/dev/blockzilla-v2/epoch-594/registry.bin
595,257040000,257471999,29973363,29973363,484874897,409119,19065804,2493643050,0.636091585719,0.012019909185,/home/ach/dev/blockzilla-v2/epoch-595/registry.bin
596,257472000,257903999,28445237,28445237,477348752,412386,17848457,2511491507,0.627467333107,0.011326033523,/home/ach/dev/blockzilla-v2/epoch-596/registry.bin
597,257904000,258335999,30880057,30880057,499163087,408648,18968250,2530459757,0.614255666691,0.012203338510,/home/ach/dev/blockzilla-v2/epoch-597/registry.bin
598,258336000,258767999,23822833,23822833,563428935,386888,13634214,2544093971,0.572317070770,0.009363975259,/home/ach/dev/blockzilla-v2/epoch-598/registry.bin
599,258768000,259199999,22687362,22687362,581057453,377719,12477067,2556571038,0.549956711582,0.008874137140,/home/ach/dev/blockzilla-v2/epoch-599/registry.bin
600,259200000,259631999,22517881,22517881,569474558,371273,13570556,2570141594,0.602656884100,0.008761338695,/home/ach/dev/blockzilla-v2/epoch-600/registry.bin
601,259632000,260063999,21024329,21024329,485757483,385564,12020695,2582162289,0.571751659708,0.008142140829,/home/ach/dev/blockzilla-v2/epoch-601/registry.bin
602,260064000,260495999,21124456,21124456,468140254,401527,11375793,2593538082,0.538512944428,0.008145034055,/home/ach/dev/blockzilla-v2/epoch-602/registry.bin
603,260496000,260927999,23103467,23103467,472811428,414242,13517925,2607056007,0.585103742222,0.008861898992,/home/ach/dev/blockzilla-v2/epoch-603/registry.bin
604,260928000,261359999,20883665,20883665,483275352,406480,12781355,2619837362,0.612026433100,0.007971359331,/home/ach/dev/blockzilla-v2/epoch-604/registry.bin
605,261360000,261791999,22887568,22887568,494051338,403721,13746704,2633584066,0.600618816294,0.008690654039,/home/ach/dev/blockzilla-v2/epoch-605/registry.bin
606,261792000,262223999,24358134,24358134,504810998,403376,15278812,2648862878,0.627257079709,0.009195694576,/home/ach/dev/blockzilla-v2/epoch-606/registry.bin
607,262224000,262655999,21570103,21570103,492632487,390955,13144826,2662007704,0.609400242549,0.008102945370,/home/ach/dev/blockzilla-v2/epoch-607/registry.bin
608,262656000,263087999,21252253,21252253,484239884,394924,12222067,2674229771,0.575095120503,0.007947055721,/home/ach/dev/blockzilla-v2/epoch-608/registry.bin
609,263088000,263519999,22977335,22977335,489246877,408333,13823898,2688053669,0.601631912491,0.008547945030,/home/ach/dev/blockzilla-v2/epoch-609/registry.bin
610,263520000,263951999,23686122,23686122,503510533,405809,14650408,2702704077,0.618522863304,0.008763860684,/home/ach/dev/blockzilla-v2/epoch-610/registry.bin
611,263952000,264383999,22554340,22554340,502794972,407322,13657324,2716361401,0.605529756136,0.008303144048,/home/ach/dev/blockzilla-v2/epoch-611/registry.bin
612,264384000,264815999,23586608,23586608,499099002,412583,14208707,2730570108,0.602405695639,0.008637979274,/home/ach/dev/blockzilla-v2/epoch-612/registry.bin
613,264816000,265247999,23069799,23069799,507388983,416600,14721323,2745291431,0.638120990998,0.008403406188,/home/ach/dev/blockzilla-v2/epoch-613/registry.bin
614,265248000,265679999,21167244,21167244,504195420,419593,12705309,2757996740,0.600234447149,0.007674861864,/home/ach/dev/blockzilla-v2/epoch-614/registry.bin
615,265680000,266111999,22969716,22969716,485699841,420362,13777705,2771774445,0.599820433130,0.008287007639,/home/ach/dev/blockzilla-v2/epoch-615/registry.bin
616,266112000,266543999,24083232,24083232,466809260,419225,14734730,2786509175,0.611825273286,0.008642796592,/home/ach/dev/blockzilla-v2/epoch-616/registry.bin
617,266544000,266975999,22107074,22107074,465748368,418908,12985295,2799494470,0.587381894139,0.007896809312,/home/ach/dev/blockzilla-v2/epoch-617/registry.bin
618,266976000,267407999,23929286,23929286,475254625,417983,14259776,2813754246,0.595913141746,0.008504398006,/home/ach/dev/blockzilla-v2/epoch-618/registry.bin
619,267408000,267839999,24221435,24221435,486933046,411710,13860765,2827615011,0.572252015622,0.008566029996,/home/ach/dev/blockzilla-v2/epoch-619/registry.bin
620,267840000,268271999,22322348,22322348,484705549,409842,12691566,2840306577,0.568558737638,0.007859133299,/home/ach/dev/blockzilla-v2/epoch-620/registry.bin
621,268272000,268703999,25520646,25520646,424241755,414868,14721901,2855028478,0.576862396038,0.008938841135,/home/ach/dev/blockzilla-v2/epoch-621/registry.bin
622,268704000,269135999,23843921,23843921,360045820,420862,13474746,2868503224,0.565122909105,0.008312321492,/home/ach/dev/blockzilla-v2/epoch-622/registry.bin
623,269136000,269567999,21186396,21186396,354877175,420794,12061580,2880564804,0.569307776556,0.007354945103,/home/ach/dev/blockzilla-v2/epoch-623/registry.bin
624,269568000,269999999,23518375,23518375,376317008,418170,13357429,2893922233,0.567957139896,0.008126816516,/home/ach/dev/blockzilla-v2/epoch-624/registry.bin
625,270000000,270431999,24160183,24160183,385527301,416765,13917335,2907839568,0.576044270857,0.008308636854,/home/ach/dev/blockzilla-v2/epoch-625/registry.bin
626,270432000,270863999,22733361,22733361,416333574,419607,13316210,2921155778,0.585756325253,0.007782317250,/home/ach/dev/blockzilla-v2/epoch-626/registry.bin
627,270864000,271295999,24401674,24401674,447714239,409506,14484340,2935640118,0.593579768339,0.008312215741,/home/ach/dev/blockzilla-v2/epoch-627/registry.bin
628,271296000,271727999,22174793,22174793,567034396,412592,12712598,2948352716,0.573290492497,0.007521078764,/home/ach/dev/blockzilla-v2/epoch-628/registry.bin
629,271728000,272159999,22410268,22410268,571987623,414044,13174619,2961527335,0.587883152491,0.007567131910,/home/ach/dev/blockzilla-v2/epoch-629/registry.bin
630,272160000,272591999,23639762,23639762,583495551,409282,14011983,2975539318,0.592729444569,0.007944698246,/home/ach/dev/blockzilla-v2/epoch-630/registry.bin
631,272592000,273023999,26534744,26534744,594041491,413114,16884709,2992424027,0.636324548675,0.008867307494,/home/ach/dev/blockzilla-v2/epoch-631/registry.bin
632,273024000,273455999,26811871,26811871,577551115,411201,16599837,3009023864,0.619122663987,0.008910487989,/home/ach/dev/blockzilla-v2/epoch-632/registry.bin
633,273456000,273887999,29630639,29630639,580629915,410669,20239076,3029262940,0.683045546200,0.009781468161,/home/ach/dev/blockzilla-v2/epoch-633/registry.bin
634,273888000,274319999,35359367,35359367,607174190,405804,24848729,3054111669,0.702748128947,0.011577627419,/home/ach/dev/blockzilla-v2/epoch-634/registry.bin
635,274320000,274751999,36861959,36861959,604021715,406029,27606896,3081718565,0.748926447452,0.011961494284,/home/ach/dev/blockzilla-v2/epoch-635/registry.bin
636,274752000,275183999,37628831,37628831,596287387,406301,27423092,3109141657,0.728778738835,0.012102642836,/home/ach/dev/blockzilla-v2/epoch-636/registry.bin
637,275184000,275615999,38596572,38596572,612429434,406682,28639797,3137781454,0.742029551225,0.012300592812,/home/ach/dev/blockzilla-v2/epoch-637/registry.bin
638,275616000,276047999,34042087,34042087,617491144,407845,25089309,3162870763,0.737008544746,0.010763034455,/home/ach/dev/blockzilla-v2/epoch-638/registry.bin
639,276048000,276479999,39011808,39011808,629521536,406808,30357417,3193228180,0.778159704877,0.012217043631,/home/ach/dev/blockzilla-v2/epoch-639/registry.bin
640,276480000,276911999,43068915,43068915,643502204,406519,34691947,3227920127,0.805498513255,0.013342621039,/home/ach/dev/blockzilla-v2/epoch-640/registry.bin
641,276912000,277343999,42422374,42422374,630941858,407955,34223593,3262143720,0.806734507597,0.013004446659,/home/ach/dev/blockzilla-v2/epoch-641/registry.bin
642,277344000,277775999,43013442,43013442,669740749,411362,33883246,3296026966,0.787736215112,0.013050088013,/home/ach/dev/blockzilla-v2/epoch-642/registry.bin
643,277776000,278207999,42015113,42015113,662426021,409609,31980076,3328007042,0.761156491475,0.012624706760,/home/ach/dev/blockzilla-v2/epoch-643/registry.bin
644,278208000,278639999,44950020,44950020,648136857,406075,35413176,3363420218,0.787834488172,0.013364378248,/home/ach/dev/blockzilla-v2/epoch-644/registry.bin
645,278640000,279071999,40593865,40593865,653612543,413246,31040556,3394460774,0.764661261006,0.011958855236,/home/ach/dev/blockzilla-v2/epoch-645/registry.bin
646,279072000,279503999,39700261,39700261,655703637,410236,29268251,3423729025,0.737230694781,0.011595620071,/home/ach/dev/blockzilla-v2/epoch-646/registry.bin
647,279504000,279935999,38085525,38085525,644092435,409038,28561291,3452290316,0.749925096214,0.011031958936,/home/ach/dev/blockzilla-v2/epoch-647/registry.bin
648,279936000,280367999,37999047,37999047,659052427,414467,27763522,3480053838,0.730637323615,0.010919097453,/home/ach/dev/blockzilla-v2/epoch-648/registry.bin
649,280368000,280799999,42419038,42419038,667042665,416112,32522879,3512576717,0.766704775342,0.012076330688,/home/ach/dev/blockzilla-v2/epoch-649/registry.bin
650,280800000,281231999,36257229,36257229,663232803,419531,26995870,3539572587,0.744565173472,0.010243391853,/home/ach/dev/blockzilla-v2/epoch-650/registry.bin
651,281232000,281663999,32464842,32464842,673163447,420089,23750965,3563323552,0.731590346258,0.009110831932,/home/ach/dev/blockzilla-v2/epoch-651/registry.bin
652,281664000,282095999,28032795,28032795,665974573,424318,18958053,3582281605,0.676281227041,0.007825402381,/home/ach/dev/blockzilla-v2/epoch-652/registry.bin
653,282096000,282527999,28147168,28147168,634900792,423104,18774681,3601056286,0.667018472338,0.007816364357,/home/ach/dev/blockzilla-v2/epoch-653/registry.bin
654,282528000,282959999,29276303,29276303,610374755,425714,21281570,3622337856,0.726921360255,0.008082156928,/home/ach/dev/blockzilla-v2/epoch-654/registry.bin
655,282960000,283391999,31818990,31818990,634789823,425514,23303169,3645641025,0.732366709314,0.008727954777,/home/ach/dev/blockzilla-v2/epoch-655/registry.bin
656,283392000,283823999,34988852,34988852,640249543,424011,26101939,3671742964,0.746007299696,0.009529221501,/home/ach/dev/blockzilla-v2/epoch-656/registry.bin
657,283824000,284255999,36066488,36066488,660305153,423316,27621032,3699363996,0.765836474014,0.009749375309,/home/ach/dev/blockzilla-v2/epoch-657/registry.bin
658,284256000,284687999,31776120,31776120,645058502,422299,22880490,3722244486,0.720052983184,0.008536816998,/home/ach/dev/blockzilla-v2/epoch-658/registry.bin
659,284688000,285119999,39094016,39094016,606722371,420664,29573681,3751818167,0.756475901580,0.010420018844,/home/ach/dev/blockzilla-v2/epoch-659/registry.bin
660,285120000,285551999,36633225,36633225,586901774,418828,27964616,3779782783,0.763367571378,0.009691886308,/home/ach/dev/blockzilla-v2/epoch-660/registry.bin
661,285552000,285983999,32519506,32519506,587871670,421417,23528736,3803311519,0.723526858003,0.008550313546,/home/ach/dev/blockzilla-v2/epoch-661/registry.bin
662,285984000,286415999,30100575,30100575,567001864,422392,22525487,3825837006,0.748340754288,0.007867709720,/home/ach/dev/blockzilla-v2/epoch-662/registry.bin
663,286416000,286847999,33065691,33065691,583951359,423086,25294155,3851131161,0.764966774776,0.008585968542,/home/ach/dev/blockzilla-v2/epoch-663/registry.bin
664,286848000,287279999,27101984,27101984,593873309,418702,19585242,3870716403,0.722649751398,0.007001800488,/home/ach/dev/blockzilla-v2/epoch-664/registry.bin
665,287280000,287711999,30032392,30032392,590957102,423272,22645160,3893361563,0.754024521257,0.007713743384,/home/ach/dev/blockzilla-v2/epoch-665/registry.bin
666,287712000,288143999,34585658,34585658,565483799,423937,25391827,3918753390,0.734172153093,0.008825678617,/home/ach/dev/blockzilla-v2/epoch-666/registry.bin
667,288144000,288575999,30205473,30205473,593074037,425960,22817406,3941570796,0.755406346393,0.007663308504,/home/ach/dev/blockzilla-v2/epoch-667/registry.bin
668,288576000,289007999,36395724,36395724,597263420,420237,28560035,3970130831,0.784708527848,0.009167386555,/home/ach/dev/blockzilla-v2/epoch-668/registry.bin
669,289008000,289439999,37848132,37848132,592971162,420524,29508447,3999639278,0.779653986622,0.009462886368,/home/ach/dev/blockzilla-v2/epoch-669/registry.bin
670,289440000,289871999,34100822,34100822,597875196,421868,26132138,4025771416,0.766319885192,0.008470630465,/home/ach/dev/blockzilla-v2/epoch-670/registry.bin
671,289872000,290303999,30149691,30149691,595442358,425274,22675244,4048446660,0.752088769334,0.007447224462,/home/ach/dev/blockzilla-v2/epoch-671/registry.bin
672,290304000,290735999,34792029,34792029,545390598,422589,26938994,4075385654,0.774286374618,0.008537113283,/home/ach/dev/blockzilla-v2/epoch-672/registry.bin
673,290736000,291167999,34024038,34024038,530931546,420897,25343928,4100729582,0.744883014767,0.008297069416,/home/ach/dev/blockzilla-v2/epoch-673/registry.bin
674,291168000,291599999,34260785,34260785,539503025,419340,26225107,4126954689,0.765455520065,0.008301710967,/home/ach/dev/blockzilla-v2/epoch-674/registry.bin
675,291600000,292031999,35408751,35408751,511528871,416678,26826502,4153781191,0.757623503862,0.008524462260,/home/ach/dev/blockzilla-v2/epoch-675/registry.bin
676,292032000,292463999,42856466,42856466,519952322,413657,33042255,4186823446,0.770998126630,0.010236033726,/home/ach/dev/blockzilla-v2/epoch-676/registry.bin
677,292464000,292895999,36172958,36172958,532452614,417192,26612059,4213435505,0.735689323500,0.008585145769,/home/ach/dev/blockzilla-v2/epoch-677/registry.bin
678,292896000,293327999,40651274,40651274,571329564,416612,30861126,4244296631,0.759167498662,0.009577858838,/home/ach/dev/blockzilla-v2/epoch-678/registry.bin
679,293328000,293759999,40454070,40454070,581593364,416366,31452380,4275749011,0.777483699415,0.009461282666,/home/ach/dev/blockzilla-v2/epoch-679/registry.bin
680,293760000,294191999,33300869,33300869,545137812,419358,24596548,4300345559,0.738615800086,0.007743765831,/home/ach/dev/blockzilla-v2/epoch-680/registry.bin
681,294192000,294623999,39406691,39406691,563955028,416917,29948624,4330294183,0.759988297419,0.009100234149,/home/ach/dev/blockzilla-v2/epoch-681/registry.bin
682,294624000,295055999,43806640,43806640,572239809,412546,34506112,4364800295,0.787691363684,0.010036344630,/home/ach/dev/blockzilla-v2/epoch-682/registry.bin
683,295056000,295487999,43416882,43416882,583740933,412679,34168627,4398968922,0.786989424989,0.009869786027,/home/ach/dev/blockzilla-v2/epoch-683/registry.bin
684,295488000,295919999,49526226,49526226,597457890,410531,38406622,4437375544,0.775480489872,0.011161152692,/home/ach/dev/blockzilla-v2/epoch-684/registry.bin
685,295920000,296351999,52807725,52807725,604774211,412648,42002073,4479377617,0.795377437676,0.011789076411,/home/ach/dev/blockzilla-v2/epoch-685/registry.bin
686,296352000,296783999,48773848,48773848,614236387,416060,37786032,4517163649,0.774719107666,0.010797449858,/home/ach/dev/blockzilla-v2/epoch-686/registry.bin
687,296784000,297215999,57103462,57103462,617629120,410815,44908887,4562072536,0.786447711349,0.012517000015,/home/ach/dev/blockzilla-v2/epoch-687/registry.bin
688,297216000,297647999,46031842,46031842,618920742,416617,32732105,4594804641,0.711075281324,0.010018237030,/home/ach/dev/blockzilla-v2/epoch-688/registry.bin
689,297648000,298079999,45677091,45677091,632691588,420359,32768587,4627573228,0.717396539110,0.009870636022,/home/ach/dev/blockzilla-v2/epoch-689/registry.bin
690,298080000,298511999,58697789,58697789,635597859,414826,42973116,4670546344,0.732107916365,0.012567649409,/home/ach/dev/blockzilla-v2/epoch-690/registry.bin
691,298512000,298943999,49667456,49667456,651278507,416454,35647021,4706193365,0.717713848682,0.010553636909,/home/ach/dev/blockzilla-v2/epoch-691/registry.bin
692,298944000,299375999,44956806,44956806,654346946,418031,33246235,4739439600,0.739515058076,0.009485679699,/home/ach/dev/blockzilla-v2/epoch-692/registry.bin
693,299376000,299807999,50647318,50647318,658088954,415296,38520294,4777959894,0.760559404152,0.010600197390,/home/ach/dev/blockzilla-v2/epoch-693/registry.bin
694,299808000,300239999,54044490,54044490,658521699,411267,36984606,4814944500,0.684336294042,0.011224322523,/home/ach/dev/blockzilla-v2/epoch-694/registry.bin
695,300240000,300671999,45704625,45704625,687329365,408522,32121213,4847065713,0.702800055793,0.009429338843,/home/ach/dev/blockzilla-v2/epoch-695/registry.bin
696,300672000,301103999,51630418,51630418,712032516,417134,37143180,4884208893,0.719404983318,0.010570886531,/home/ach/dev/blockzilla-v2/epoch-696/registry.bin
697,301104000,301535999,53248223,53248223,716147126,421625,38957225,4923166118,0.731615494474,0.010815849338,/home/ach/dev/blockzilla-v2/epoch-697/registry.bin
698,301536000,301967999,59788481,59788481,723399999,418991,44665297,4967831415,0.747055222895,0.012035126800,/home/ach/dev/blockzilla-v2/epoch-698/registry.bin
699,301968000,302399999,63983013,63983013,730030414,420954,48165647,5015997062,0.752788040788,0.012755791562,/home/ach/dev/blockzilla-v2/epoch-699/registry.bin
700,302400000,302831999,67870378,67870378,735817610,420895,51573431,5067570493,0.759881299026,0.013393080194,/home/ach/dev/blockzilla-v2/epoch-700/registry.bin
701,302832000,303263999,63540146,63540146,745002036,421029,47670252,5115240745,0.750238313900,0.012421731286,/home/ach/dev/blockzilla-v2/epoch-701/registry.bin
702,303264000,303695999,61562191,61562191,759982475,421702,46757252,5161997997,0.759512474142,0.011926039304,/home/ach/dev/blockzilla-v2/epoch-702/registry.bin
703,303696000,304127999,65830363,65830363,760895818,420637,50716055,5212714052,0.770405215599,0.012628807631,/home/ach/dev/blockzilla-v2/epoch-703/registry.bin
704,304128000,304559999,57173844,57173844,766127250,423431,42514042,5255228094,0.743592507091,0.010879421973,/home/ach/dev/blockzilla-v2/epoch-704/registry.bin
705,304560000,304991999,52891288,52891288,766717908,422823,38767127,5293995221,0.732958649069,0.009990807659,/home/ach/dev/blockzilla-v2/epoch-705/registry.bin
706,304992000,305423999,58756213,58756213,771260019,422551,44468796,5338464017,0.756835638812,0.011006201936,/home/ach/dev/blockzilla-v2/epoch-706/registry.bin
707,305424000,305855999,52852402,52852402,763341128,422844,38190005,5376654022,0.722578417533,0.009829980092,/home/ach/dev/blockzilla-v2/epoch-707/registry.bin
708,305856000,306287999,48196509,48196509,759944922,424235,34371820,5411025842,0.713159951066,0.008907092741,/home/ach/dev/blockzilla-v2/epoch-708/registry.bin
709,306288000,306719999,53866120,53866120,776537497,424500,38837699,5449863541,0.721004204498,0.009883939221,/home/ach/dev/blockzilla-v2/epoch-709/registry.bin
710,306720000,307151999,58350977,58350977,786583847,423893,43001350,5492864891,0.736943102084,0.010623049749,/home/ach/dev/blockzilla-v2/epoch-710/registry.bin
711,307152000,307583999,58494735,58494735,792004611,425179,44203145,5537068036,0.755677327199,0.010564207378,/home/ach/dev/blockzilla-v2/epoch-711/registry.bin
712,307584000,308015999,63048676,63048676,797057063,423768,46619316,5583687352,0.739417842811,0.011291584221,/home/ach/dev/blockzilla-v2/epoch-712/registry.bin
713,308016000,308447999,65605267,65605267,791908822,424379,48260256,5631947608,0.735615571841,0.011648770828,/home/ach/dev/blockzilla-v2/epoch-713/registry.bin
714,308448000,308879999,60661801,60661801,790893788,426422,43563782,5675511390,0.718141916030,0.010688340985,/home/ach/dev/blockzilla-v2/epoch-714/registry.bin
715,308880000,309311999,57754900,57754900,811422393,426771,43248974,5718760364,0.748836445046,0.010099199184,/home/ach/dev/blockzilla-v2/epoch-715/registry.bin
716,309312000,309743999,56936697,56936697,847336421,426581,40517067,5759277431,0.711616042638,0.009886083399,/home/ach/dev/blockzilla-v2/epoch-716/registry.bin
717,309744000,310175999,51666191,51666191,809771447,428111,37690051,5796967482,0.729491574093,0.008912623912,/home/ach/dev/blockzilla-v2/epoch-717/registry.bin
718,310176000,310607999,52666927,52666927,809653793,428599,37295142,5834262624,0.708132107271,0.009027177965,/home/ach/dev/blockzilla-v2/epoch-718/registry.bin
719,310608000,311039999,52806198,52806198,800973531,428972,38669473,5872932097,0.732290421666,0.008991453865,/home/ach/dev/blockzilla-v2/epoch-719/registry.bin
720,311040000,311471999,55404999,55404999,799827283,428528,40715673,5913647770,0.734873634778,0.009369005588,/home/ach/dev/blockzilla-v2/epoch-720/registry.bin
721,311472000,311903999,62366466,62366466,805044727,428501,45689664,5959337434,0.732599855826,0.010465335566,/home/ach/dev/blockzilla-v2/epoch-721/registry.bin
722,311904000,312335999,61538463,61538463,801588950,428651,45407701,6004745135,0.737875123725,0.010248305568,/home/ach/dev/blockzilla-v2/epoch-722/registry.bin
723,312336000,312767999,61598368,61598368,799320403,429511,45304239,6050049374,0.735477910713,0.010181465339,/home/ach/dev/blockzilla-v2/epoch-723/registry.bin
724,312768000,313199999,59825869,59825869,801837943,429326,43448179,6093497553,0.726244009928,0.009817985234,/home/ach/dev/blockzilla-v2/epoch-724/registry.bin
725,313200000,313631999,54569244,54569244,805148110,429557,39478357,6132975910,0.723454350953,0.008897677865,/home/ach/dev/blockzilla-v2/epoch-725/registry.bin
726,313632000,314063999,53746439,53746439,797784063,429144,37566797,6170542707,0.698963460630,0.008710164009,/home/ach/dev/blockzilla-v2/epoch-726/registry.bin
727,314064000,314495999,58142349,58142349,806099481,428486,41888975,6212431682,0.720455497937,0.009359032336,/home/ach/dev/blockzilla-v2/epoch-727/registry.bin
728,314496000,314927999,60060879,60060879,776853368,429554,42392146,6254823828,0.705819606803,0.009602329442,/home/ach/dev/blockzilla-v2/epoch-728/registry.bin
729,314928000,315359999,72700036,72700036,767499072,430160,52892117,6307715945,0.727539075772,0.011525572273,/home/ach/dev/blockzilla-v2/epoch-729/registry.bin
730,315360000,315791999,70037031,70037031,806324539,429917,49216016,6356931961,0.702714197008,0.011017426556,/home/ach/dev/blockzilla-v2/epoch-730/registry.bin
731,315792000,316223999,75435131,75435131,810361339,429645,56330547,6413262508,0.746741554674,0.011762364461,/home/ach/dev/blockzilla-v2/epoch-731/registry.bin
732,316224000,316655999,69313881,69313881,811595995,429205,50969152,6464231660,0.735338308354,0.010722678989,/home/ach/dev/blockzilla-v2/epoch-732/registry.bin
733,316656000,317087999,65170814,65170814,814290595,429533,45596211,6509827871,0.699641575752,0.010011142428,/home/ach/dev/blockzilla-v2/epoch-733/registry.bin
734,317088000,317519999,63692757,63692757,804162210,429066,45549352,6555377223,0.715141786059,0.009716108598,/home/ach/dev/blockzilla-v2/epoch-734/registry.bin
735,317520000,317951999,58347328,58347328,804375138,429985,41583682,6596960905,0.712692139047,0.008844576895,/home/ach/dev/blockzilla-v2/epoch-735/registry.bin
736,317952000,318383999,57806808,57806808,808008515,429647,41069598,6638030503,0.710462995985,0.008708427594,/home/ach/dev/blockzilla-v2/epoch-736/registry.bin
737,318384000,318815999,59293942,59293942,816286230,429880,43486755,6681517258,0.733409746986,0.008874322958,/home/ach/dev/blockzilla-v2/epoch-737/registry.bin
738,318816000,319247999,57979156,57979156,808175816,430458,41963336,6723480594,0.723765899593,0.008623384152,/home/ach/dev/blockzilla-v2/epoch-738/registry.bin
739,319248000,319679999,57522951,57522951,805337471,430599,42363887,6765844481,0.736469292057,0.008501961752,/home/ach/dev/blockzilla-v2/epoch-739/registry.bin
740,319680000,320111999,59437538,59437538,812462086,429849,44697271,6810541752,0.752004078635,0.008727284872,/home/ach/dev/blockzilla-v2/epoch-740/registry.bin
741,320112000,320543999,63387795,63387795,804203738,430261,47702784,6858244536,0.752554714989,0.009242568513,/home/ach/dev/blockzilla-v2/epoch-741/registry.bin
742,320544000,320975999,60168414,60168414,776777338,430600,46288930,6904533466,0.769322754627,0.008714334473,/home/ach/dev/blockzilla-v2/epoch-742/registry.bin
743,320976000,321407999,63016802,63016802,750621554,430888,47785355,6952318821,0.758295462217,0.009064141565,/home/ach/dev/blockzilla-v2/epoch-743/registry.bin
744,321408000,321839999,56622129,56622129,737706369,431172,41117249,6993436070,0.726169250895,0.008096467664,/home/ach/dev/blockzilla-v2/epoch-744/registry.bin
745,321840000,322271999,54840721,54840721,734327938,430550,42005064,7035441134,0.765946603802,0.007794922871,/home/ach/dev/blockzilla-v2/epoch-745/registry.bin
746,322272000,322703999,47544452,47544452,732379193,431511,36055652,7071496786,0.758356663781,0.006723393001,/home/ach/dev/blockzilla-v2/epoch-746/registry.bin
747,322704000,323135999,49944439,49944439,742331228,430649,37633388,7109130174,0.753505069904,0.007025393793,/home/ach/dev/blockzilla-v2/epoch-747/registry.bin
748,323136000,323567999,51948908,51948908,739842598,430614,38932231,7148062405,0.749433096842,0.007267550989,/home/ach/dev/blockzilla-v2/epoch-748/registry.bin
